Tanggal,Total 5 Hari (mm),Max Kering 15 Hari,Total 30 Hari (mm),Label sistem
2016-02-24,-9.5,8,301.4,kuning
2016-02-25,-4.9,7,305.7,kuning
2016-02-26,-24.3,6,312.1,kuning
2016-02-27,-12.8,5,323.7,kuning
2016-02-28,9.5,4,339.1,kuning
2016-02-29,12.1,4,344.9,kuning
2016-03-01,5.9,4,343.1,kuning
2016-03-02,27.7,4,363.8,kuning
2016-03-03,45.3,4,374.1,hijau
2016-03-04,35.2,4,372.2,kuning
2016-03-05,56.0,4,381.3,hijau
2016-03-06,70.6,4,384.2,hijau
2016-03-07,77.6,4,384.5,hijau
2016-03-08,69.8,4,379.1,hijau
2016-03-09,90.6,4,393.4,hijau
2016-03-10,78.8,4,380.4,hijau
2016-03-11,85.8,4,390.0,hijau
2016-03-12,100.7,3,385.8,hijau
2016-03-13,90.2,4,389.4,hijau
2016-03-14,71.8,5,378.8,hijau
2016-03-15,80.7,6,384.4,hijau
2016-03-16,76.5,7,371.0,hijau
2016-03-17,70.5,8,349.5,hijau
2016-03-18,80.8,8,351.0,hijau
2016-03-19,106.9,8,355.4,hijau
2016-03-20,83.3,8,356.3,hijau
2016-03-21,71.8,8,346.7,hijau
2016-03-22,59.8,8,338.7,hijau
2016-03-23,50.4,8,332.2,hijau
2016-03-24,25.1,8,307.4,kuning
2016-03-25,34.1,7,318.0,kuning
2016-03-26,32.5,6,318.3,kuning
2016-03-27,27.4,5,325.9,kuning
2016-03-28,37.6,4,332.7,kuning
2016-03-29,42.7,4,339.4,hijau
2016-03-30,48.5,4,343.2,hijau
2016-03-31,47.0,4,347.7,hijau
2016-04-01,48.4,4,364.8,hijau
2016-04-02,50.3,4,367.4,hijau
2016-04-03,56.3,4,376.1,hijau
2016-04-04,55.0,4,382.1,hijau
2016-04-05,76.4,4,390.1,hijau
2016-04-06,78.9,4,394.1,hijau
2016-04-07,80.1,4,402.0,hijau
2016-04-08,76.1,4,396.3,hijau
2016-04-09,82.8,5,395.4,hijau
2016-04-10,66.8,6,386.0,hijau
2016-04-11,64.4,6,385.0,hijau
2016-04-12,51.8,6,375.1,hijau
2016-04-13,48.4,6,378.0,hijau
2016-04-14,52.6,6,375.4,hijau
2016-04-15,52.2,6,393.9,hijau
2016-04-16,59.7,6,405.6,hijau
2016-04-17,62.0,6,411.5,hijau
2016-04-18,58.9,6,414.7,hijau
2016-04-19,45.0,6,404.5,hijau
2016-04-20,43.3,5,409.9,hijau
2016-04-21,47.1,4,403.6,hijau
2016-04-22,50.9,4,403.4,hijau
2016-04-23,57.1,4,420.6,hijau
2016-04-24,59.3,4,429.1,hijau
2016-04-25,61.9,4,431.5,hijau
2016-04-26,66.2,4,418.6,hijau
2016-04-27,72.3,3,421.1,hijau
2016-04-28,79.3,2,423.8,hijau
2016-04-29,87.3,2,413.5,hijau
2016-04-30,89.4,2,410.5,hijau
2016-05-01,77.8,2,409.6,hijau
2016-05-02,84.8,2,400.3,hijau
2016-05-03,76.5,2,382.2,hijau
2016-05-04,68.4,3,367.7,hijau
2016-05-05,72.3,4,374.1,hijau
2016-05-06,69.8,5,364.1,hijau
2016-05-07,53.2,6,344.9,hijau
2016-05-08,57.8,6,340.7,hijau
2016-05-09,62.8,6,333.2,hijau
2016-05-10,74.7,6,327.0,hijau
2016-05-11,85.0,6,329.5,hijau
2016-05-12,88.2,6,323.4,hijau
2016-05-13,85.1,6,313.9,hijau
2016-05-14,81.7,6,314.7,hijau
2016-05-15,68.3,6,303.8,hijau
2016-05-16,57.8,6,295.7,kuning
2016-05-17,53.9,5,291.2,kuning
2016-05-18,64.8,4,298.5,kuning
2016-05-19,69.6,3,334.9,hijau
2016-05-20,64.8,3,355.4,hijau
2016-05-21,62.0,3,364.7,hijau
2016-05-22,68.6,3,359.8,hijau
2016-05-23,60.3,3,352.8,hijau
2016-05-24,43.7,4,353.9,hijau
2016-05-25,40.9,5,358.1,hijau
2016-05-26,57.2,6,365.3,hijau
2016-05-27,51.5,7,375.1,hijau
2016-05-28,37.7,8,368.8,kuning
2016-05-29,41.5,8,375.1,hijau
2016-05-30,53.1,8,371.3,hijau
2016-05-31,32.3,8,359.9,kuning
2016-06-01,29.4,8,359.9,kuning
2016-06-02,35.0,8,359.5,kuning
2016-06-03,33.8,8,362.7,kuning
2016-06-04,25.2,8,345.2,kuning
2016-06-05,35.2,7,341.4,kuning
2016-06-06,31.7,6,332.8,kuning
2016-06-07,31.0,5,327.9,kuning
2016-06-08,44.3,4,329.8,hijau
2016-06-09,51.5,3,322.5,hijau
2016-06-10,51.2,2,311.7,hijau
2016-06-11,56.0,2,314.1,hijau
2016-06-12,69.6,2,314.2,hijau
2016-06-13,101.8,2,311.7,hijau
2016-06-14,119.9,3,302.3,hijau
2016-06-15,126.9,4,315.9,hijau
2016-06-16,122.5,5,322.6,hijau
2016-06-17,119.0,6,325.6,hijau
2016-06-18,88.7,7,301.1,hijau
2016-06-19,67.5,8,287.6,kuning
2016-06-20,62.6,9,316.1,hijau
2016-06-21,83.9,10,325.9,hijau
2016-06-22,76.3,11,375.8,kuning
2016-06-23,64.9,12,373.2,kuning
2016-06-24,54.1,13,392.5,kuning
2016-06-25,51.8,14,389.3,kuning
2016-06-26,36.3,15,383.7,kuning
2016-06-27,28.5,15,378.6,merah
2016-06-28,29.1,14,371.4,kuning
2016-06-29,26.9,13,370.7,kuning
2016-06-30,13.8,12,366.5,kuning
2016-07-01,2.3,11,358.0,kuning
2016-07-02,3.4,10,371.9,kuning
2016-07-03,0.9,9,378.6,kuning
2016-07-04,2.5,8,382.5,kuning
2016-07-05,5.5,7,386.6,kuning
2016-07-06,13.0,6,391.5,kuning
2016-07-07,17.3,5,409.3,kuning
2016-07-08,26.2,4,411.4,kuning
2016-07-09,31.3,3,417.8,kuning
2016-07-10,55.3,2,422.9,hijau
2016-07-11,64.6,1,423.5,hijau
2016-07-12,81.0,1,444.5,hijau
2016-07-13,91.3,1,439.5,hijau
2016-07-14,105.2,2,477.3,hijau
2016-07-15,127.1,3,468.2,hijau
2016-07-16,125.8,4,467.4,hijau
2016-07-17,169.3,5,461.2,hijau
2016-07-18,160.8,6,442.0,hijau
2016-07-19,172.4,7,425.9,hijau
2016-07-20,135.8,8,389.9,hijau
2016-07-21,141.7,9,387.5,hijau
2016-07-22,79.0,9,334.8,hijau
2016-07-23,63.2,9,328.9,hijau
2016-07-24,32.4,9,305.1,kuning
2016-07-25,29.0,9,311.2,kuning
2016-07-26,10.6,9,327.6,kuning
2016-07-27,21.8,9,367.7,kuning
2016-07-28,36.3,8,407.9,kuning
2016-07-29,38.7,7,412.0,hijau
2016-07-30,33.9,6,413.9,kuning
2016-07-31,35.8,5,416.8,kuning
2016-08-01,40.8,4,420.3,hijau
2016-08-02,33.7,4,417.4,kuning
2016-08-03,37.8,4,419.2,kuning
2016-08-04,41.7,4,428.6,hijau
2016-08-05,44.9,4,436.3,hijau
2016-08-06,52.5,4,424.1,hijau
2016-08-07,54.3,4,438.3,hijau
2016-08-08,90.8,4,449.0,hijau
2016-08-09,100.6,4,465.2,hijau
2016-08-10,108.5,4,491.2,hijau
2016-08-11,97.7,4,479.6,hijau
2016-08-12,93.7,4,477.8,hijau
2016-08-13,53.9,4,431.0,hijau
2016-08-14,48.9,4,424.6,hijau
2016-08-15,45.9,4,429.1,hijau
2016-08-16,42.9,4,415.6,hijau
2016-08-17,47.7,3,419.5,hijau
2016-08-18,51.6,3,419.2,hijau
2016-08-19,57.1,3,415.1,hijau
2016-08-20,81.8,3,413.8,hijau
2016-08-21,111.9,4,407.3,hijau
2016-08-22,142.2,4,422.7,hijau
2016-08-23,139.3,4,428.6,hijau
2016-08-24,131.7,4,438.5,hijau
2016-08-25,99.9,4,403.5,hijau
2016-08-26,74.5,4,363.9,hijau
2016-08-27,45.7,4,330.7,hijau
2016-08-28,45.8,4,332.1,hijau
2016-08-29,48.5,4,332.0,hijau
2016-08-30,55.3,4,337.7,hijau
2016-08-31,44.7,4,325.8,hijau
2016-09-01,54.6,4,325.7,hijau
2016-09-02,67.6,3,323.6,hijau
2016-09-03,78.3,4,321.9,hijau
2016-09-04,99.8,4,306.7,hijau
2016-09-05,108.0,4,307.8,hijau
2016-09-06,93.9,4,290.1,kuning
2016-09-07,72.8,4,291.5,kuning
2016-09-08,60.0,4,284.4,kuning
2016-09-09,46.4,4,302.1,hijau
2016-09-10,33.7,4,294.7,kuning
2016-09-11,35.4,4,293.8,kuning
2016-09-12,42.2,4,303.9,hijau
2016-09-13,39.4,5,312.8,hijau
2016-09-14,30.6,6,313.5,kuning
2016-09-15,34.6,7,336.2,kuning
2016-09-16,51.0,7,354.6,hijau
2016-09-17,61.0,7,382.0,hijau
2016-09-18,80.5,7,420.1,hijau
2016-09-19,71.6,7,430.3,hijau
2016-09-20,68.5,7,430.4,hijau
2016-09-21,50.2,7,429.4,hijau
2016-09-22,42.8,7,421.4,hijau
2016-09-23,25.2,7,400.7,kuning
2016-09-24,34.1,6,407.9,kuning
2016-09-25,36.4,5,409.6,kuning
2016-09-26,40.7,5,424.0,hijau
2016-09-27,37.2,5,426.4,kuning
2016-09-28,38.5,5,425.2,hijau
2016-09-29,24.3,5,421.9,kuning
2016-09-30,26.7,5,436.7,kuning
2016-10-01,19.1,5,461.6,kuning
2016-10-02,35.6,4,496.8,kuning
2016-10-03,40.9,3,494.9,hijau
2016-10-04,95.1,3,503.6,hijau
2016-10-05,94.9,3,501.6,hijau
2016-10-06,97.6,3,518.1,hijau
2016-10-07,85.1,3,508.7,hijau
2016-10-08,88.4,3,500.9,hijau
2016-10-09,57.8,3,456.8,hijau
2016-10-10,75.1,4,462.4,hijau
2016-10-11,96.1,4,486.0,hijau
2016-10-12,120.3,4,492.3,hijau
2016-10-13,146.7,4,489.5,hijau
2016-10-14,147.4,4,496.9,hijau
2016-10-15,128.8,4,516.9,hijau
2016-10-16,125.8,4,495.7,hijau
2016-10-17,100.4,4,496.6,hijau
2016-10-18,61.1,4,479.6,hijau
2016-10-19,49.1,4,475.6,hijau
2016-10-20,47.7,4,471.1,hijau
2016-10-21,44.8,4,454.5,hijau
2016-10-22,47.9,3,463.2,hijau
2016-10-23,49.6,3,483.2,hijau
2016-10-24,48.1,3,492.9,hijau
2016-10-25,63.4,3,517.1,hijau
2016-10-26,78.3,3,510.5,hijau
2016-10-27,107.6,3,522.2,hijau
2016-10-28,108.2,3,537.5,hijau
2016-10-29,106.1,3,549.3,hijau
2016-10-30,91.6,3,560.2,hijau
2016-10-31,75.5,3,571.2,hijau
2016-11-01,47.5,3,546.3,hijau
2016-11-02,46.9,2,554.3,hijau
2016-11-03,48.3,2,574.4,hijau
2016-11-04,55.7,2,580.4,hijau
2016-11-05,65.5,2,597.5,hijau
2016-11-06,68.8,2,615.7,hijau
2016-11-07,77.0,2,637.4,hijau
2016-11-08,98.0,2,648.9,hijau
2016-11-09,129.6,2,660.6,hijau
2016-11-10,105.8,2,649.4,hijau
2016-11-11,124.5,2,678.2,hijau
2016-11-12,136.8,2,692.3,hijau
2016-11-13,126.1,2,691.2,hijau
2016-11-14,83.0,2,654.5,hijau
2016-11-15,84.6,2,658.0,hijau
2016-11-16,67.0,2,635.9,hijau
2016-11-17,64.7,2,624.1,hijau
2016-11-18,66.4,2,627.2,hijau
2016-11-19,93.7,1,636.2,hijau
2016-11-20,100.8,1,646.9,hijau
2016-11-21,106.8,1,641.3,hijau
2016-11-22,103.9,1,632.2,hijau
2016-11-23,104.5,1,619.0,hijau
2016-11-24,106.5,1,606.0,hijau
2016-11-25,138.9,1,627.3,hijau
2016-11-26,131.7,1,628.5,hijau
2016-11-27,125.0,1,610.3,hijau
2016-11-28,131.2,1,602.2,hijau
2016-11-29,111.9,1,584.8,hijau
2016-11-30,101.9,1,557.9,hijau
2016-12-01,116.9,1,548.1,hijau
2016-12-02,130.0,1,551.5,hijau
2016-12-03,122.7,1,537.2,hijau
2016-12-04,135.9,1,546.1,hijau
2016-12-05,117.4,1,525.0,hijau
2016-12-06,131.3,1,526.0,hijau
2016-12-07,131.9,2,530.2,hijau
2016-12-08,140.3,3,546.0,hijau
2016-12-09,123.5,3,546.9,hijau
2016-12-10,114.5,3,569.8,hijau
2016-12-11,82.2,3,533.9,hijau
2016-12-12,68.6,3,514.4,hijau
2016-12-13,62.1,3,491.4,hijau
2016-12-14,64.7,3,490.5,hijau
2016-12-15,73.5,4,502.4,hijau
2016-12-16,72.4,5,507.6,hijau
2016-12-17,72.8,5,508.0,hijau
2016-12-18,58.2,5,494.9,hijau
2016-12-19,63.6,5,496.4,hijau
2016-12-20,81.2,5,491.4,hijau
2016-12-21,94.1,5,490.9,hijau
2016-12-22,82.0,5,483.4,hijau
2016-12-23,87.7,5,496.5,hijau
2016-12-24,85.3,5,481.1,hijau
2016-12-25,69.5,5,488.0,hijau
2016-12-26,51.3,5,521.3,hijau
2016-12-27,66.2,4,537.4,hijau
2016-12-28,66.2,3,545.6,hijau
2016-12-29,73.2,3,531.4,hijau
2016-12-30,69.0,3,523.4,hijau
2016-12-31,94.8,3,540.2,hijau
2017-01-01,108.7,3,530.3,hijau
2017-01-02,131.5,3,531.3,hijau
2017-01-03,136.7,3,527.6,hijau
2017-01-04,162.1,3,526.1,hijau
2017-01-05,139.2,4,504.4,hijau
2017-01-06,116.2,5,483.0,hijau
2017-01-07,85.8,5,459.6,hijau
2017-01-08,67.0,5,440.9,hijau
2017-01-09,47.1,5,409.1,hijau
2017-01-10,56.0,5,423.1,hijau
2017-01-11,62.1,5,427.1,hijau
2017-01-12,65.6,5,430.1,hijau
2017-01-13,70.6,5,423.8,hijau
2017-01-14,62.5,5,405.8,hijau
2017-01-15,55.6,5,393.8,hijau
2017-01-16,48.2,5,378.2,hijau
2017-01-17,59.8,4,385.1,hijau
2017-01-18,48.3,3,386.4,hijau
2017-01-19,77.8,3,380.2,hijau
2017-01-20,124.4,4,379.2,hijau
2017-01-21,136.0,5,385.8,hijau
2017-01-22,136.8,6,379.6,hijau
2017-01-23,135.6,7,419.8,hijau
2017-01-24,104.8,8,391.3,hijau
2017-01-25,70.2,8,356.3,hijau
2017-01-26,59.2,8,372.0,hijau
2017-01-27,51.8,8,363.2,hijau
2017-01-28,69.4,8,372.6,hijau
2017-01-29,71.8,8,383.0,hijau
2017-01-30,59.0,8,387.7,hijau
2017-01-31,61.3,8,417.8,hijau
2017-02-01,59.8,7,416.2,hijau
2017-02-02,50.0,6,421.7,hijau
2017-02-03,45.1,6,421.4,hijau
2017-02-04,58.0,6,421.6,hijau
2017-02-05,60.3,6,421.2,hijau
2017-02-06,56.2,6,427.5,hijau
2017-02-07,49.9,6,428.8,hijau
2017-02-08,43.8,6,422.6,hijau
2017-02-09,26.6,6,415.8,kuning
2017-02-10,13.3,5,418.2,kuning
2017-02-11,20.6,4,430.7,kuning
2017-02-12,33.3,3,435.1,kuning
2017-02-13,36.9,2,440.7,kuning
2017-02-14,41.0,2,446.0,hijau
2017-02-15,55.7,2,448.3,hijau
2017-02-16,54.3,2,446.8,hijau
2017-02-17,81.7,2,436.7,hijau
2017-02-18,88.9,2,445.0,hijau
2017-02-19,101.6,2,445.8,hijau
2017-02-20,122.2,3,443.8,hijau
2017-02-21,120.4,3,434.0,hijau
2017-02-22,88.4,3,395.6,hijau
2017-02-23,96.5,3,389.6,hijau
2017-02-24,101.6,3,379.3,hijau
2017-02-25,104.9,3,351.2,hijau
2017-02-26,104.8,3,348.1,hijau
2017-02-27,118.5,3,347.5,hijau
2017-02-28,110.2,3,347.5,hijau
2017-03-01,92.9,3,325.6,hijau
2017-03-02,64.8,4,292.5,kuning
2017-03-03,71.2,4,288.7,kuning
2017-03-04,57.0,4,283.0,kuning
2017-03-05,46.3,4,282.3,kuning
2017-03-06,52.2,4,283.7,kuning
2017-03-07,57.3,4,292.8,kuning
2017-03-08,59.4,4,305.2,hijau
2017-03-09,56.2,4,326.3,hijau
2017-03-10,61.9,4,334.1,hijau
2017-03-11,56.7,4,333.1,hijau
2017-03-12,43.3,5,327.8,hijau
2017-03-13,36.7,6,333.3,kuning
2017-03-14,34.8,7,341.1,kuning
2017-03-15,41.2,7,356.7,hijau
2017-03-16,40.9,7,362.7,hijau
2017-03-17,51.3,7,365.3,hijau
2017-03-18,41.5,7,390.9,hijau
2017-03-19,40.6,7,393.7,hijau
2017-03-20,33.5,7,390.4,kuning
2017-03-21,35.0,7,393.2,kuning
2017-03-22,29.5,7,394.5,kuning
2017-03-23,34.5,6,404.1,kuning
2017-03-24,40.2,5,408.2,hijau
2017-03-25,54.4,4,408.2,hijau
2017-03-26,47.9,3,404.3,hijau
2017-03-27,46.2,3,409.3,hijau
2017-03-28,45.4,3,408.7,hijau
2017-03-29,54.1,3,413.4,hijau
2017-03-30,45.0,3,396.9,hijau
2017-03-31,51.0,3,428.6,hijau
2017-04-01,65.1,3,429.3,hijau
2017-04-02,87.7,3,426.0,hijau
2017-04-03,100.3,3,419.5,hijau
2017-04-04,98.1,3,422.3,hijau
2017-04-05,101.5,3,420.8,hijau
2017-04-06,92.3,4,420.0,hijau
2017-04-07,87.6,5,415.1,hijau
2017-04-08,71.1,6,397.9,hijau
2017-04-09,84.5,7,407.3,hijau
2017-04-10,86.3,8,403.1,hijau
2017-04-11,80.9,8,401.1,hijau
2017-04-12,94.3,8,378.8,hijau
2017-04-13,87.4,8,373.2,hijau
2017-04-14,74.9,8,357.6,hijau
2017-04-15,71.3,8,353.8,hijau
2017-04-16,80.5,8,355.6,hijau
2017-04-17,54.6,8,326.4,hijau
2017-04-18,55.1,7,322.5,hijau
2017-04-19,51.3,6,314.3,hijau
2017-04-20,46.1,5,337.9,hijau
2017-04-21,44.3,4,332.1,hijau
2017-04-22,39.2,3,331.5,hijau
2017-04-23,45.4,2,337.6,hijau
2017-04-24,43.1,2,340.6,hijau
2017-04-25,72.3,2,334.4,hijau
2017-04-26,66.2,2,330.6,hijau
2017-04-27,62.7,3,327.6,hijau
2017-04-28,60.2,4,318.2,hijau
2017-04-29,70.3,5,319.4,hijau
2017-04-30,43.2,6,287.9,kuning
2017-05-01,55.8,7,286.4,kuning
2017-05-02,76.8,8,294.9,kuning
2017-05-03,78.8,9,326.4,hijau
2017-05-04,83.2,10,326.5,hijau
2017-05-05,83.8,10,320.3,hijau
2017-05-06,73.4,10,305.6,hijau
2017-05-07,51.2,10,287.3,kuning
2017-05-08,46.4,10,278.7,kuning
2017-05-09,34.8,10,263.0,kuning
2017-05-10,37.0,9,268.9,kuning
2017-05-11,35.4,8,267.8,kuning
2017-05-12,41.9,7,272.9,kuning
2017-05-13,36.6,8,272.8,kuning
2017-05-14,31.6,9,270.4,kuning
2017-05-15,55.4,10,281.7,kuning
2017-05-16,56.9,11,280.5,kuning
2017-05-17,59.7,11,274.5,kuning
2017-05-18,70.3,11,270.4,kuning
2017-05-19,77.6,11,275.6,kuning
2017-05-20,42.7,11,268.0,kuning
2017-05-21,42.8,10,276.9,kuning
2017-05-22,35.3,9,269.9,kuning
2017-05-23,26.0,8,261.3,kuning
2017-05-24,21.9,7,256.9,kuning
2017-05-25,25.8,6,260.4,kuning
2017-05-26,22.0,7,256.6,kuning
2017-05-27,30.0,8,264.1,kuning
2017-05-28,68.4,9,274.7,kuning
2017-05-29,77.5,10,277.4,kuning
2017-05-30,75.6,10,280.1,kuning
2017-05-31,75.1,10,284.7,kuning
2017-06-01,69.2,10,301.8,hijau
2017-06-02,31.1,10,265.7,kuning
2017-06-03,19.7,10,261.0,kuning
2017-06-04,32.3,9,269.5,kuning
2017-06-05,35.6,8,272.0,kuning
2017-06-06,36.8,7,275.2,kuning
2017-06-07,40.4,6,284.4,kuning
2017-06-08,42.2,5,300.4,hijau
2017-06-09,49.8,5,321.1,hijau
2017-06-10,48.1,6,318.9,hijau
2017-06-11,43.5,7,322.1,hijau
2017-06-12,34.3,8,321.4,kuning
2017-06-13,36.8,9,338.9,kuning
2017-06-14,41.8,10,329.7,hijau
2017-06-15,53.3,11,345.2,kuning
2017-06-16,55.1,11,352.4,kuning
2017-06-17,61.1,11,351.2,kuning
2017-06-18,58.9,11,352.4,kuning
2017-06-19,35.0,11,329.0,kuning
2017-06-20,22.6,10,318.7,kuning
2017-06-21,29.5,9,320.1,kuning
2017-06-22,39.4,8,316.9,hijau
2017-06-23,42.4,7,312.7,hijau
2017-06-24,45.5,6,310.2,hijau
2017-06-25,50.1,5,307.0,hijau
2017-06-26,67.7,4,299.4,kuning
2017-06-27,59.4,3,284.1,kuning
2017-06-28,61.1,3,276.4,kuning
2017-06-29,65.0,3,278.2,kuning
2017-06-30,62.3,3,296.4,kuning
2017-07-01,42.6,3,272.5,kuning
2017-07-02,49.7,3,267.5,kuning
2017-07-03,59.1,3,269.1,kuning
2017-07-04,84.0,4,267.4,kuning
2017-07-05,82.5,5,263.5,kuning
2017-07-06,83.7,6,277.2,kuning
2017-07-07,77.4,7,325.4,hijau
2017-07-08,80.7,8,310.9,hijau
2017-07-09,58.4,9,284.6,kuning
2017-07-10,74.4,10,290.2,kuning
2017-07-11,73.8,11,293.8,kuning
2017-07-12,64.2,12,290.7,kuning
2017-07-13,50.3,13,276.0,kuning
2017-07-14,41.1,14,274.8,kuning
2017-07-15,26.8,14,264.3,merah
2017-07-16,22.8,13,268.2,merah
2017-07-17,26.8,12,294.5,merah
2017-07-18,19.2,11,305.9,kuning
2017-07-19,16.2,10,318.8,kuning
2017-07-20,10.9,9,324.3,kuning
2017-07-21,8.8,8,327.3,kuning
2017-07-22,6.6,7,335.8,kuning
2017-07-23,6.1,6,348.5,kuning
2017-07-24,13.5,5,382.3,kuning
2017-07-25,39.4,5,388.8,hijau
2017-07-26,40.8,5,387.8,hijau
2017-07-27,42.8,5,394.5,hijau
2017-07-28,53.7,6,397.7,hijau
2017-07-29,54.2,7,399.8,hijau
2017-07-30,29.5,8,378.2,kuning
2017-07-31,47.3,8,392.5,hijau
2017-08-01,107.6,8,404.5,hijau
2017-08-02,100.9,8,405.0,hijau
2017-08-03,101.2,8,406.2,hijau
2017-08-04,109.2,8,420.2,hijau
2017-08-05,100.3,8,414.4,hijau
2017-08-06,42.7,8,379.3,hijau
2017-08-07,45.7,7,394.3,hijau
2017-08-08,48.6,6,416.2,hijau
2017-08-09,48.5,5,441.7,hijau
2017-08-10,48.2,4,435.0,hijau
2017-08-11,68.0,3,441.7,hijau
2017-08-12,80.2,4,464.3,hijau
2017-08-13,85.1,5,486.2,hijau
2017-08-14,86.7,6,479.8,hijau
2017-08-15,82.0,6,475.2,hijau
2017-08-16,68.2,6,463.6,hijau
2017-08-17,61.9,6,466.2,hijau
2017-08-18,79.6,6,480.9,hijau
2017-08-19,75.4,6,486.6,hijau
2017-08-20,69.2,6,485.0,hijau
2017-08-21,65.3,6,491.6,hijau
2017-08-22,55.2,6,509.9,hijau
2017-08-23,31.0,6,505.7,hijau
2017-08-24,28.8,5,514.8,kuning
2017-08-25,45.5,4,517.2,hijau
2017-08-26,52.8,3,532.1,hijau
2017-08-27,61.0,3,535.1,hijau
2017-08-28,60.6,3,535.0,hijau
2017-08-29,71.5,3,535.8,hijau
2017-08-30,69.2,3,528.2,hijau
2017-08-31,82.5,2,516.1,hijau
2017-09-01,90.3,2,511.3,hijau
2017-09-02,111.2,2,514.5,hijau
2017-09-03,130.7,2,507.8,hijau
2017-09-04,120.9,2,509.1,hijau
2017-09-05,105.0,2,484.6,hijau
2017-09-06,115.7,2,474.6,hijau
2017-09-07,118.6,2,456.3,hijau
2017-09-08,86.6,2,431.6,hijau
2017-09-09,88.3,2,432.6,hijau
2017-09-10,89.9,2,445.0,hijau
2017-09-11,82.0,2,442.1,hijau
2017-09-12,79.8,2,456.0,hijau
2017-09-13,93.5,3,465.4,hijau
2017-09-14,91.8,3,464.1,hijau
2017-09-15,96.2,3,464.4,hijau
2017-09-16,105.6,3,443.0,hijau
2017-09-17,104.5,3,419.4,hijau
2017-09-18,103.7,3,408.5,hijau
2017-09-19,101.5,3,409.8,hijau
2017-09-20,105.8,3,395.1,hijau
2017-09-21,80.5,3,373.1,hijau
2017-09-22,60.3,3,344.4,hijau
2017-09-23,49.8,3,332.9,hijau
2017-09-24,56.5,3,327.4,hijau
2017-09-25,36.8,3,311.3,kuning
2017-09-26,37.2,2,312.7,kuning
2017-09-27,40.2,2,309.4,hijau
2017-09-28,43.4,2,310.8,hijau
2017-09-29,50.1,2,301.5,hijau
2017-09-30,50.9,2,302.3,hijau
2017-10-01,53.6,2,310.1,hijau
2017-10-02,52.9,2,317.5,hijau
2017-10-03,54.5,3,324.8,hijau
2017-10-04,44.4,4,318.5,hijau
2017-10-05,65.4,5,343.9,hijau
2017-10-06,83.3,6,377.6,hijau
2017-10-07,118.3,7,407.4,hijau
2017-10-08,120.5,8,438.8,hijau
2017-10-09,119.9,9,441.4,hijau
2017-10-10,109.2,10,460.0,hijau
2017-10-11,82.9,11,486.8,kuning
2017-10-12,43.2,12,451.9,kuning
2017-10-13,36.6,13,459.8,kuning
2017-10-14,37.4,14,477.0,kuning
2017-10-15,26.9,15,485.9,merah
2017-10-16,35.7,14,491.1,kuning
2017-10-17,29.5,13,502.6,kuning
2017-10-18,28.1,12,514.3,kuning
2017-10-19,19.1,11,532.7,kuning
2017-10-20,22.0,10,550.9,kuning
2017-10-21,20.0,9,548.8,kuning
2017-10-22,25.3,8,582.9,kuning
2017-10-23,27.7,7,592.0,kuning
2017-10-24,30.6,6,605.6,hijau
2017-10-25,27.7,5,618.8,kuning
2017-10-26,34.7,4,637.6,hijau
2017-10-27,48.3,3,644.5,hijau
2017-10-28,57.4,2,659.3,hijau
2017-10-29,67.2,1,688.4,hijau
2017-10-30,92.5,0,720.5,hijau
2017-10-31,121.1,0,723.4,hijau
2017-11-01,142.8,0,724.0,hijau
2017-11-02,168.5,0,715.9,hijau
2017-11-03,167.2,0,718.3,hijau
2017-11-04,181.6,0,706.3,hijau
2017-11-05,192.4,1,685.3,hijau
2017-11-06,162.8,1,659.2,hijau
2017-11-07,141.5,1,637.2,hijau
2017-11-08,155.4,1,636.0,hijau
2017-11-09,135.1,1,600.9,hijau
2017-11-10,87.2,1,554.4,hijau
2017-11-11,93.9,1,561.0,hijau
2017-11-12,91.0,1,561.4,hijau
2017-11-13,93.1,1,545.3,hijau
2017-11-14,92.0,1,555.5,hijau
2017-11-15,93.3,1,556.9,hijau
2017-11-16,109.8,1,547.4,hijau
2017-11-17,105.9,1,533.6,hijau
2017-11-18,92.1,1,518.6,hijau
2017-11-19,89.9,1,507.6,hijau
2017-11-20,108.8,0,506.2,hijau
2017-11-21,87.0,0,491.0,hijau
2017-11-22,95.0,0,485.7,hijau
2017-11-23,113.3,1,479.4,hijau
2017-11-24,129.5,2,471.5,hijau
2017-11-25,120.5,3,455.8,hijau
2017-11-26,127.8,3,462.6,hijau
2017-11-27,114.0,3,481.8,hijau
2017-11-28,97.1,3,485.3,hijau
2017-11-29,78.3,3,464.2,hijau
2017-11-30,83.0,3,453.8,hijau
2017-12-01,78.0,3,441.1,hijau
2017-12-02,89.8,3,456.8,hijau
2017-12-03,84.9,4,466.8,hijau
2017-12-04,76.2,5,484.9,hijau
2017-12-05,61.6,6,470.5,hijau
2017-12-06,64.5,6,499.9,hijau
2017-12-07,65.7,6,496.3,hijau
2017-12-08,64.7,6,491.1,hijau
2017-12-09,89.7,6,489.3,hijau
2017-12-10,89.7,6,491.6,hijau
2017-12-11,80.4,6,477.6,hijau
2017-12-12,63.2,6,472.5,hijau
2017-12-13,66.5,6,481.8,hijau
2017-12-14,44.1,6,464.0,hijau
2017-12-15,42.6,5,466.4,hijau
2017-12-16,53.4,4,460.9,hijau
2017-12-17,58.0,3,462.3,hijau
2017-12-18,52.8,2,462.6,hijau
